epoch,model_name,model_size,patch_size,window_size,image_size,difficulty_bonus,train_weighted_log_loss,validation_weighted_log_loss,train_weighted_f1,validation_weighted_f1,train_weighted_accuracy,validation_weighted_accuracy
3,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.6931536720365022,0.6088672519429535,0.526069741248232,0.5860595343353964,0.6045129174085244,0.7833515369012326
4,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.6651972123685926,0.5958531315213151,0.5364708940839081,0.6142133728340624,0.6097779877184695,0.764549851770947
5,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.6620628245636379,0.7636032097343586,0.5420822702997969,0.4445970345886242,0.6230671902495236,0.5025354969574036
6,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.5992300458067263,0.7972031554810984,0.6480948206232505,0.35614500442086644,0.7381535918026234,0.39928225932282724
7,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.595059858645546,0.810951476245659,0.6758755744595317,0.465927750410509,0.7575432007765497,0.5144718364799501
8,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.5968358305903895,0.6363180359710756,0.6621694561750696,0.6287651046271736,0.7441708150139893,0.6475659229208924
9,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.5938516607218653,0.7041295951061707,0.6594347301529612,0.5823607427055703,0.7316337653843558,0.5989233889842408
10,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.6040266049546189,0.7156275728235407,0.6786325622057717,0.5636119557482047,0.7281225505717712,0.6484630987673583
11,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.5701394382801779,0.7184728511408597,0.6813554201859179,0.5557822395390454,0.759799659480812,0.5869870494616944
12,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.5387351450600865,0.6858826900564506,0.7202742568122305,0.4939857247947193,0.7947349296900549,0.643392104852551
13,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.551508366203377,0.6868566288958162,0.7322246941045606,0.6024424494517999,0.7756780536421537,0.666367608051178
14,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.49920399665269993,0.6509667364884533,0.7671497174932651,0.5762426672949277,0.8120344464227316,0.6544312685286316
15,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.48482707366034344,0.508055820137258,0.7631605403968629,0.6406996423062993,0.8186374560725057,0.7764861912934935
16,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.448900928709747,0.5371837544719251,0.8020488895742525,0.6543521508476531,0.8564981546559249,0.7824543610547667
17,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.42029927129702616,0.7384784342122502,0.7972605620482637,0.6301270911167555,0.8712084797583143,0.6783039475737245
18,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.38343901010215636,0.6627757016034161,0.8685224084913946,0.5650574617392043,0.9070622693319905,0.6792011234201903
19,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.439711389650491,0.5165530551474188,0.8109803589062976,0.7222985172943119,0.859506766261608,0.8430332345139647
20,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.3841487970464952,0.45070564559968923,0.8358276524886289,0.6785207325898467,0.8758877636298514,0.825128725230145
21,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.3706020664920068,0.3981888689285889,0.8368885889026799,0.7222985172943119,0.892854547436503,0.8430332345139647
22,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.3658199738549531,0.5868103674236604,0.8540594175714212,0.7440534205169329,0.9025493519234661,0.8182633796224059
23,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.45016191341901013,0.5091501343831433,0.8067465446712403,0.7013956572697551,0.849895145006151,0.7696208456857543
24,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.3971835912762778,0.4183541507188076,0.8219380192595558,0.7222985172943119,0.8713748462213271,0.8430332345139647
25,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.40492851244413836,0.7097841533062514,0.8237421619496768,0.6890475676773318,0.8802343145753633,0.7329146512716492
26,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.36453240596163466,0.8101204923798264,0.8557881372119414,0.6160801307753994,0.8863347210182354,0.6723357778124511
27,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.3255100464151655,0.5688527996606537,0.8540594175714212,0.712422634836428,0.9025493519234661,0.8063270400998597
28,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.38829582929090695,0.8107561473011695,0.835211207890253,0.6587378940225772,0.8839950790824669,0.7209783117491028
29,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.3303374287886323,0.5634212841930644,0.8564402903272071,0.6683171234895372,0.9033015048248869,0.7884225308160399
30,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.3687099344174717,0.44722673481040487,0.8597557938257306,0.8041849305912235,0.8959463422736924,0.8728740833203307
31,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.3344346238137653,0.8839176408186122,0.8840649730527372,0.6595022624434389,0.9160049209175332,0.6595022624434389
32,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.2981322974673531,0.5665031436225514,0.8760881847304519,0.6826268769077851,0.9262855118429044,0.7943907005773131
33,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.3908733336073316,0.4225503204995991,0.82883265385167,0.778031873344962,0.8736313049255892,0.8976439382118895
34,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.2829354284271767,0.769957379373491,0.9035965199758303,0.6751694665487769,0.9345591937585324,0.6962084568575441
35,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.2919045782844992,0.6867118606065861,0.8878046350605846,0.6890475676773318,0.9256165421729899,0.7329146512716492
36,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.25832171851017427,0.656901247501336,0.9026096243576612,0.6736415509853724,0.9470962433881659,0.726946481510376
37,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.22464230280137648,0.6367439292268473,0.9091313354689979,0.7755781482144107,0.9618897517220615,0.7627555000780153
38,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.32826161060712283,0.5091966233254431,0.877241682999905,0.707338638373121,0.918178196390289,0.8370650647526915
39,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.24726267642420005,0.3895698331840258,0.9219422547326741,0.8411573138423196,0.9398242640684775,0.8848104228428771
40,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.34909511202730953,0.36296290028224065,0.8540594175714212,0.7463601532567049,0.9025493519234661,0.8857075986893431
41,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.36186670664077575,0.8101088106270381,0.8438533399660718,0.6301270911167555,0.8951110061407651,0.6783039475737245
42,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.2684549579688433,0.6275066707235444,0.9026096243576612,0.6569583497149414,0.9470962433881659,0.7517163364019348
43,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.3106100053382218,0.4154575825031313,0.8948028278873938,0.707338638373121,0.9234432667002339,0.8370650647526915
44,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.29471787571548547,0.21629539035708809,0.8803489670679838,0.8720267102584663,0.9233600834687278,0.9641909814323607
45,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.2505505969914287,0.8060415136737326,0.899024171554526,0.6442906126673998,0.937484622132709,0.7150101419878295
46,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.26584229572893947,0.6449423176470914,0.8889897486255897,0.7334693437234272,0.9344760105270261,0.7815571852083009
47,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.26500521817971523,0.33059244900127244,0.9092673129184287,0.778031873344962,0.9404932337383918,0.8976439382118895
48,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.276989871795624,0.653891779260932,0.9072250755792641,0.7503900646093595,0.9227742970303197,0.787525354969574
49,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.303035845417598,0.31184955593086294,0.8993808048554366,0.8476993904598403,0.9205178383260575,0.9215166172569823
50,microsoft/swinv2-base-patch4-window12-192-22k,base,4,12,192,0.065,0.22897563879990054,0.4465712038604586,0.9163011474999352,0.8041849305912235,0.9597164762493057,0.8728740833203307
1,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.6997649468216085,0.7628607384719543,0.47443781801296014,0.36646007617493026,0.5634772407564094,0.43002028397565917
2,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.6805874018310599,0.7124285829539752,0.4986160153456264,0.45159419088856195,0.5902220122815305,0.5332735216102356
3,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.644177489781727,0.7063271892683917,0.6051183431952663,0.46232556798523816,0.6965321287121004,0.5392416913715088
4,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.6792806398503274,0.6883306692133808,0.5379711462927199,0.4894152811721094,0.6105301406198903,0.5819160555468872
5,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.6510138157449286,0.6146999144404308,0.5952752926014178,0.61594683427517,0.6773088862011867,0.7338118271181151
6,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.6222808623665759,0.6417841189445396,0.6666524769718372,0.5774717892944494,0.7346423769900386,0.7159073178342955
7,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.6098434808468642,0.6444490227982729,0.6475970281219895,0.5774717892944494,0.7153359512476186,0.7159073178342955
8,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.5850762078661101,0.6792947699065593,0.6629640535546625,0.5866126312481383,0.7559557117422021,0.6296614136370728
9,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.5954196330658618,0.5497993111614911,0.6571272092523094,0.6142133728340624,0.7382367750341298,0.764549851770947
10,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.5302255473528282,0.7613224641621675,0.7288030894931318,0.5762426672949277,0.7940659600201404,0.6544312685286316
11,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.5256253257839459,0.6968377212560604,0.7568949013373764,0.6890475676773318,0.8163809973682434,0.7329146512716492
12,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.5516050173725161,0.6489553795725381,0.7288466999116405,0.6024424494517999,0.7822810632919278,0.666367608051178
13,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.528852183745438,0.4117257952314907,0.7241768204749949,0.778031873344962,0.7962392354928963,0.8976439382118895
14,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.4544602115834789,0.6638461150090316,0.7578301193412975,0.6429552365212584,0.848810259178705,0.7457481666406615
15,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.4695957890999827,0.5668993610808599,0.7770810715003292,0.6890475676773318,0.827580107658048,0.7329146512716492
16,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.45483100200829524,0.5723285312071252,0.7783000615512929,0.7050064399928794,0.848224472740297,0.7388828210329225
17,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.463185024648748,0.6966607578339287,0.7879097949803922,0.6024424494517999,0.8475555030703825,0.666367608051178
18,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.4244631075663908,0.7303249342296478,0.8183188438558207,0.6166005085049345,0.8743002745955036,0.7030738024652832
19,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.399190200333967,0.6286676313421838,0.8178917852499373,0.6890475676773318,0.8824075900481191,0.7329146512716492
20,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.3827892671637128,0.4677663763381611,0.8453972357369923,0.7311627839926189,0.8914334248651679,0.8797394289280699
21,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.41446389784945703,0.6638816187466525,0.8420784546616322,0.6913224706328155,0.8737144881570956,0.7021766266188173
22,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.37907917931655677,0.6617861088692326,0.8509413183453962,0.6160801307753994,0.884830415215394,0.6723357778124511
23,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.3553925926571601,0.5438709214618659,0.8667876983507077,0.7013956572697551,0.910739850607588,0.7696208456857543
24,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.3396047976796143,0.4718577807125128,0.9019813866276412,0.7171560108539894,0.9212699912274783,0.7755890154470276
25,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.3481396903013432,0.4584302738421735,0.8508587524189575,0.8143825523135867,0.9099045144746609,0.8421360586674987
26,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.3317855132067468,0.8737740690757412,0.8650738011509367,0.5480927118858152,0.9144174318831851,0.6117569043532533
27,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.40646318886518606,0.44454748264061583,0.8375378422021481,0.7376740321349552,0.8847472319838876,0.849001404275238
28,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.2799575965125039,0.5932639223647476,0.9250445897740786,0.6861387758829999,0.9450061511469163,0.7636526759244812
29,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.3508623752224276,0.5797239105523571,0.8827858326263622,0.7222985172943119,0.907145452563497,0.8430332345139647
30,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.22605999076612554,0.47598654691238823,0.899668615263662,0.7440534205169329,0.9633108742933968,0.8182633796224059
31,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.3225925051859074,0.6637002896293389,0.8891164942596853,0.7334693437234272,0.9175092267203745,0.7815571852083009
32,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.3445485088095966,0.588092548544788,0.878409605884578,0.6861387758829999,0.9100708809376735,0.7636526759244812
33,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.2637692351073528,0.47298674194308393,0.8920486390916853,0.712422634836428,0.9396578976054649,0.8063270400998597
34,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.32944547974149047,0.2662912019574103,0.88719889618688,0.8016417980673656,0.9211868079959719,0.9403183023872679
35,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.23043489472669898,0.47914797376644885,0.9254624652797423,0.8411573138423196,0.9494358853239343,0.8848104228428771
36,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.2747165186841812,0.5486259990966644,0.9246203739081521,0.6826268769077851,0.9405764169698982,0.7943907005773131
37,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.2773915389122758,0.5406137733398899,0.9130235083555601,0.7503900646093595,0.9287083370101792,0.787525354969574
38,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.3247841963567727,0.5866244083223385,0.905610314211251,0.7679781903919835,0.9094850944992655,0.7934935247308472
39,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.3151727944407857,0.6120624201244577,0.8809133482054373,0.6861387758829999,0.9108230338390942,0.7636526759244812
40,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.2281540014506858,0.6337218157382966,0.9266792825214721,0.7171560108539894,0.9627250878549886,0.7755890154470276
41,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.311266464654061,0.7414714379374667,0.9093510874047829,0.6713401540987748,0.9190967157547223,0.7576845061632079
42,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.25290132710525,0.3608619418910996,0.9170924181991341,0.8041849305912235,0.942749692442654,0.8728740833203307
43,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.22184683637700467,0.4973951345795836,0.9254624652797423,0.7440534205169329,0.9494358853239343,0.8182633796224059
44,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.23193930484759098,0.34923423739017734,0.9250445897740786,0.8411573138423196,0.9450061511469163,0.8848104228428771
45,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.33746782406240533,0.4041030729390165,0.905610314211251,0.7222985172943119,0.9094850944992655,0.8430332345139647
46,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.29937764423263935,0.5166661092429118,0.9151994043464098,0.7606704707226064,0.9250307557345819,0.8242315493836793
47,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.21288113011570764,0.5963838785027388,0.945378151207237,0.7171560108539894,0.9679901581649337,0.7755890154470276
48,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.16904600241550038,0.5213738781123208,0.9432920705740179,0.712422634836428,0.9760974736175492,0.8063270400998597
49,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.20066281976882194,0.5674511386311692,0.9502893059961712,0.7440534205169329,0.9606349956137391,0.8182633796224059
50,microsoft/swinv2-large-patch4-window12-192-22k,large,4,12,192,0.09,0.23206907537423685,0.7955084341339682,0.9246203739081521,0.6736415509853724,0.9405764169698982,0.726946481510376
1,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.7089475877330564,0.7291247189223715,0.45932846549351636,0.523471941526959,0.5383199582656361,0.544312685286316
2,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.6736273416162294,0.6861459574997171,0.5459186209674441,0.5288384754990925,0.6179684864025913,0.6612966141363708
3,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.6664813586106885,0.737769552539468,0.5416851227976598,0.45159419088856195,0.6370253624504922,0.5332735216102356
4,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.6623022760067178,0.6616224276928327,0.552716748006782,0.5391362011302041,0.6283322605594688,0.636526759244812
5,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.6302057029314047,0.5794069608746143,0.6067825278170106,0.6973161909249483,0.6862515377867291,0.8003588703385864
6,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.6185409183747242,0.7095813403462994,0.6320973965842359,0.5070102311481621,0.7012114125836374,0.5631143704166016
7,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.6484768458697534,0.6784095732994933,0.6304752264106412,0.6002040155851408,0.6931040971310221,0.6356295833983461
8,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.56303992101086,0.5539877639131982,0.6934014154017462,0.6013248638838475,0.7569574143381417,0.7585816820096739
9,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.5526293959765185,0.6630670345787446,0.7241889852415984,0.5512525788387856,0.7844543387646836,0.6424949290060852
10,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.5290355373532584,0.5881573591154321,0.7360715018467774,0.6429552365212584,0.8007521529014208,0.7457481666406615
11,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.5349425927507574,0.5866071187203687,0.7444587892808652,0.61594683427517,0.7919758677788908,0.7338118271181151
12,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.5985388411185419,0.7002468731667109,0.6560966681771448,0.473209549071618,0.726451878305917,0.545209861132782
13,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.4540103514150315,0.5163334244061909,0.7996386549483872,0.7171560108539894,0.8638533172071197,0.7755890154470276
14,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.5343327678151688,0.43462999290395665,0.7544750406571294,0.7279869390985999,0.8075215290142073,0.8122952098611327
15,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.47094068260081073,0.7161390382314721,0.7729238089415055,0.6302576733611215,0.8341831173078221,0.7090419722265564
16,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.44113160501559445,0.6529683812596199,0.773087068522442,0.6301270911167555,0.8503977482130529,0.6783039475737245
17,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.4743134284983904,0.5353640664176004,0.7945438683764104,0.7535051155740811,0.8417046463220293,0.8549695740365111
18,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.43053295524291685,0.454652413509512,0.8147566563752793,0.707338638373121,0.8772257029696802,0.8370650647526915
19,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.4082243238460736,0.6643763302679052,0.8147566563752793,0.7257066255953909,0.8772257029696802,0.7141129661413637
20,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.3976435446785726,0.6286506741397663,0.8192288760882162,0.5762426672949277,0.8787300087725217,0.6544312685286316
21,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.38173574492644136,1.0126139952341189,0.8391991947157079,0.5636119557482047,0.8936067003379238,0.6484630987673583
22,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.3911245556901196,0.5064776984720004,0.865632539839976,0.6826268769077851,0.8893433326239183,0.7943907005773131
23,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.40685381137171384,0.5559736793947778,0.8533585650429443,0.7050064399928794,0.8855825681168147,0.7388828210329225
24,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.35908462808799096,0.6484834801514733,0.8354173349459878,0.7567873303167421,0.8965321287121002,0.7567873303167421
25,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.3499349155469246,0.7155601649582393,0.8416035177701662,0.6160801307753994,0.9068959028689779,0.6723357778124511
26,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.34783498136127855,0.6605965173821302,0.8827858326263622,0.6442906126673998,0.907145452563497,0.7150101419878295
27,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.31500582318834724,0.6637025228936874,0.8640738240855665,0.7171560108539894,0.9225247473358006,0.7755890154470276
28,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.3712341435828545,0.7675815929641319,0.8582301764350445,0.6713401540987748,0.8870868739196562,0.7576845061632079
29,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.32529890532412403,0.3927942265907322,0.9098685114514868,0.8411573138423196,0.9235264499317404,0.8848104228428771
30,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.2591793341615488,0.35581437010155353,0.9201721350632927,0.8865409384587998,0.947931579521093,0.9334529567795288
31,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.27269714586760463,0.3959090807977578,0.9046339398014969,0.7698351023141998,0.9434186621125685,0.8609377437977843
32,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.38515443075917044,0.44896366490612183,0.8589986202336003,0.7535051155740811,0.8915166080966741,0.8549695740365111
33,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.2782081982277743,0.31974414543489194,0.9082614957289136,0.7945875963117341,0.9316337653843558,0.9036121079731627
34,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.25431406639561266,0.756036500832945,0.920608898803625,0.6595022624434389,0.9523613136981111,0.6595022624434389
35,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.3065070067663434,0.5505643161043077,0.898479006568192,0.7440534205169329,0.9330548879556909,0.8182633796224059
36,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.21851522657567313,0.5557311283673,0.9293079103980104,0.6973161909249483,0.9634772407564093,0.8003588703385864
37,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.28734517306955654,0.7578849562901461,0.8828216064999094,0.7215738284703802,0.9241122363701486,0.7448509907941956
38,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.3565244598149567,0.38427097803729154,0.8770680683642335,0.8223128958156182,0.9012114125836374,0.8788422530816039
39,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.22929063541670608,0.8309058215822932,0.9311961217966851,0.6736415509853724,0.955369925303794,0.726946481510376
40,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.3135767160629556,0.6407979129372455,0.8846904538143631,0.7679781903919835,0.920434655094551,0.7934935247308472
41,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.27960269663822135,0.5906976023798731,0.9113746539370055,0.7279869390985999,0.9368156524627946,0.8122952098611327
42,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.22982850117341377,0.407591773271667,0.9179971760616922,0.8411573138423196,0.9516091607966903,0.8848104228428771
43,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.2891463386782792,0.47693039166048923,0.9072250755792641,0.833789022648439,0.9227742970303197,0.8481042284287721
44,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.2905509363405943,0.7073224274278301,0.9103781443226999,0.7171560108539894,0.9279561841087585,0.7755890154470276
45,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.2546393732791101,0.6415461614622877,0.9300212515183863,0.6826268769077851,0.9420807227727396,0.7943907005773131
46,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.30776665170531065,0.5685200567669744,0.8828216064999094,0.7606704707226064,0.9241122363701486,0.8242315493836793
47,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.2808702396783882,0.6640770318683766,0.9210477212880366,0.7440534205169329,0.9309647957144414,0.8182633796224059
48,microsoft/swinv2-base-patch4-window12to16-192to256-22kto1k-ft,base,4,16,256,0.085,0.2714555311270879,0.4078258145155866,0.918821941131856,0.7698351023141998,0.9346423769900387,0.8609377437977843
